sample_id,robustness,predicted_label,actual_label,correct_prediction
SonyAIBORobotSurface2_1_0,0.3840911967329703,1,1,True
SonyAIBORobotSurface2_1_143,0.5651820660492635,1,1,True
SonyAIBORobotSurface2_1_140,0.5268420381139318,1,1,True
SonyAIBORobotSurface2_1_141,0.5412781335273831,1,1,True
SonyAIBORobotSurface2_1_142,0.5040758155931531,1,2,False
SonyAIBORobotSurface2_1_147,0.4973261650176318,1,1,True
SonyAIBORobotSurface2_1_144,0.5995570053558341,1,1,True
SonyAIBORobotSurface2_1_145,0.5562792697105929,1,1,True
SonyAIBORobotSurface2_1_146,0.4222489744408183,1,1,True
SonyAIBORobotSurface2_1_148,0.5293873101860127,1,1,True
SonyAIBORobotSurface2_1_149,0.5370040123361666,1,1,True
SonyAIBORobotSurface2_1_14,0.5176204770264388,1,2,False
SonyAIBORobotSurface2_1_153,0.5148818705035134,1,1,True
SonyAIBORobotSurface2_1_150,0.4991265939095738,1,1,True
SonyAIBORobotSurface2_1_151,0.5527879625829732,1,2,False
SonyAIBORobotSurface2_1_152,0.48360944748586354,1,1,True
SonyAIBORobotSurface2_1_157,0.4923655975603878,1,1,True
SonyAIBORobotSurface2_1_154,0.47661810892028833,1,1,True
SonyAIBORobotSurface2_1_155,0.45014953187433193,1,2,False
SonyAIBORobotSurface2_1_156,0.4490004162235456,1,1,True
SonyAIBORobotSurface2_1_158,0.5299366400131782,1,1,True
SonyAIBORobotSurface2_1_159,0.5660652039528712,1,1,True
SonyAIBORobotSurface2_1_15,0.5463753969184528,1,2,False
SonyAIBORobotSurface2_1_163,0.5413060422386271,1,2,False
SonyAIBORobotSurface2_1_160,0.45627200762351294,1,1,True
SonyAIBORobotSurface2_1_161,0.44941658448423993,1,2,False
SonyAIBORobotSurface2_1_162,0.56255904883664,1,1,True
SonyAIBORobotSurface2_1_167,0.5469489935559361,1,2,False
SonyAIBORobotSurface2_1_164,0.5195409147957739,1,1,True
SonyAIBORobotSurface2_1_165,0.5595324265359609,1,2,False
SonyAIBORobotSurface2_1_166,0.48351091091326426,1,1,True
SonyAIBORobotSurface2_1_168,0.5432278000821475,1,1,True
SonyAIBORobotSurface2_1_169,0.4731664067061335,1,2,False
SonyAIBORobotSurface2_1_16,0.504694109706335,1,1,True
SonyAIBORobotSurface2_1_173,0.5363335264351616,1,1,True
SonyAIBORobotSurface2_1_170,0.5373769656579017,1,1,True
SonyAIBORobotSurface2_1_171,0.5590196717087298,1,1,True
SonyAIBORobotSurface2_1_172,0.5612200516049984,1,2,False
SonyAIBORobotSurface2_1_177,0.47281647826449824,1,1,True
SonyAIBORobotSurface2_1_174,0.48375579641147537,1,1,True
SonyAIBORobotSurface2_1_175,0.4629916357723314,1,1,True
SonyAIBORobotSurface2_1_176,0.4618912469100267,1,1,True
SonyAIBORobotSurface2_1_178,0.5377602078550043,1,1,True
SonyAIBORobotSurface2_1_179,0.552649616442229,1,2,False
SonyAIBORobotSurface2_1_17,0.5426453747795443,1,2,False
SonyAIBORobotSurface2_1_183,0.5642171732610475,1,2,False
SonyAIBORobotSurface2_1_180,0.5794309419888526,1,2,False
SonyAIBORobotSurface2_1_181,0.5019270712513124,1,1,True
SonyAIBORobotSurface2_1_182,0.546043738558014,1,1,True
SonyAIBORobotSurface2_1_187,0.540604599275613,1,1,True
SonyAIBORobotSurface2_1_184,0.5257064243846046,1,1,True
SonyAIBORobotSurface2_1_185,0.5377567401496111,1,2,False
SonyAIBORobotSurface2_1_186,0.44929485287152626,1,2,False
SonyAIBORobotSurface2_1_188,0.5715794545130333,1,2,False
SonyAIBORobotSurface2_1_189,0.5659299376509856,1,1,True
SonyAIBORobotSurface2_1_18,0.5252846599406993,1,2,False
SonyAIBORobotSurface2_1_193,0.5278476321176684,1,1,True
SonyAIBORobotSurface2_1_190,0.534876608515721,1,1,True
SonyAIBORobotSurface2_1_191,0.44689039405578046,1,2,False
SonyAIBORobotSurface2_1_192,0.5184177064965314,1,2,False
SonyAIBORobotSurface2_1_197,0.5219044482349974,1,1,True
SonyAIBORobotSurface2_1_194,0.49155359433394263,1,1,True
SonyAIBORobotSurface2_1_195,0.4886417963899514,1,1,True
SonyAIBORobotSurface2_1_196,0.5726803990766454,1,1,True
SonyAIBORobotSurface2_1_198,0.5693609731271231,1,2,False
SonyAIBORobotSurface2_1_199,0.49662331674692617,1,1,True
SonyAIBORobotSurface2_1_19,0.5550761362019669,1,2,False
SonyAIBORobotSurface2_1_103,0.5351831115945388,1,1,True
SonyAIBORobotSurface2_1_100,0.5718658602474249,1,1,True
SonyAIBORobotSurface2_1_101,0.5432660194034225,1,1,True
SonyAIBORobotSurface2_1_102,0.555982959242499,1,2,False
SonyAIBORobotSurface2_1_107,0.548743038426265,1,1,True
SonyAIBORobotSurface2_1_104,0.47891240551895153,1,1,True
SonyAIBORobotSurface2_1_105,0.5483504377149898,1,1,True
SonyAIBORobotSurface2_1_106,0.5503624442299295,1,1,True
SonyAIBORobotSurface2_1_108,0.5397484413089817,1,2,False
SonyAIBORobotSurface2_1_109,0.5578281919245158,1,1,True
SonyAIBORobotSurface2_1_10,0.5613632223411646,1,1,True
SonyAIBORobotSurface2_1_113,0.5308114251848426,1,2,False
SonyAIBORobotSurface2_1_110,0.48786734758161177,1,1,True
SonyAIBORobotSurface2_1_111,0.5262510923714838,1,1,True
SonyAIBORobotSurface2_1_112,0.46870133415099813,1,1,True
SonyAIBORobotSurface2_1_117,0.5434733463354572,1,2,False
SonyAIBORobotSurface2_1_114,0.5485799716689153,1,2,False
SonyAIBORobotSurface2_1_115,0.5978387022492049,1,1,True
SonyAIBORobotSurface2_1_116,0.53540847237453,1,1,True
SonyAIBORobotSurface2_1_118,0.4506378315626486,1,1,True
SonyAIBORobotSurface2_1_119,0.5441699520660669,1,1,True
SonyAIBORobotSurface2_1_11,0.5587860685794022,1,1,True
SonyAIBORobotSurface2_1_123,0.5316057472569768,1,2,False
SonyAIBORobotSurface2_1_120,0.5504712664807516,1,2,False
SonyAIBORobotSurface2_1_121,0.5140170469741598,1,1,True
