sample_id,robustness,predicted_label,actual_label,correct_prediction
MoteStrain_1_43,0.6155548527424388,1,1,True
MoteStrain_1_400,0.5955527151392006,1,1,True
MoteStrain_1_401,0.6164855559068867,1,1,True
MoteStrain_1_402,0.5844769051142531,1,1,True
MoteStrain_1_403,0.5993245474531435,1,1,True
MoteStrain_1_404,0.5894852281831938,1,2,False
MoteStrain_1_405,0.6207121653182743,1,1,True
MoteStrain_1_406,0.6349449078900298,1,1,True
MoteStrain_1_407,0.609939596959099,1,1,True
MoteStrain_1_408,0.5950587943986329,1,1,True
MoteStrain_1_409,0.6016181351608704,1,1,True
MoteStrain_1_40,0.5617034630516873,1,2,False
MoteStrain_1_410,0.6275324622846159,1,1,True
MoteStrain_1_411,0.6281071750311777,1,1,True
MoteStrain_1_412,0.5954625197705128,1,1,True
MoteStrain_1_413,0.613931602934811,1,1,True
MoteStrain_1_414,0.5830742290396531,1,1,True
MoteStrain_1_415,0.6011349968580572,1,1,True
MoteStrain_1_416,0.657367377467797,1,1,True
MoteStrain_1_417,0.6163948489114411,1,1,True
MoteStrain_1_418,0.5901919147121183,1,1,True
MoteStrain_1_419,0.5994097148908932,1,2,False
MoteStrain_1_41,0.62119251700759,1,1,True
MoteStrain_1_420,0.5755685551062646,1,2,False
MoteStrain_1_421,0.5962457086214048,1,1,True
MoteStrain_1_422,0.611348413736692,1,1,True
MoteStrain_1_423,0.5984366268049904,1,1,True
MoteStrain_1_424,0.638155657681222,1,1,True
MoteStrain_1_425,0.6465445336319118,1,1,True
MoteStrain_1_426,0.6364347480947411,1,1,True
MoteStrain_1_427,0.6089408183067375,1,1,True
MoteStrain_1_428,0.6002568185655076,1,2,False
MoteStrain_1_429,0.6108685434252856,1,1,True
MoteStrain_1_42,0.6187852352986877,1,1,True
MoteStrain_1_430,0.6302724041981698,1,1,True
MoteStrain_1_431,0.5840049320348479,1,1,True
MoteStrain_1_432,0.5855582545558433,1,1,True
MoteStrain_1_433,0.6161508958383347,1,1,True
MoteStrain_1_434,0.5704669373136014,1,1,True
